store_nbr,item_nbr,date,id,unit_sales,onpromotion,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,dcoilwtico,dcoilwtico_lag1,is_perishable,is_holiday,transactions,dcoilwtico_rolling7
24,105577,2015-12-20,,0.0,0,2015,12,20,6,1,0.0,0.0,0.0,0.0,0.0,34.55,34.55,0,0,2610,35.67714285714286
24,105577,2015-12-21,,0.0,0,2015,12,21,0,0,0.0,0.0,0.0,0.0,0.0,34.55,34.55,0,1,3432,35.425714285714285
24,105577,2015-12-22,,0.0,0,2015,12,22,1,0,0.0,0.0,0.0,0.0,0.0,36.12,34.55,0,1,3790,35.17428571428571
24,105577,2015-12-23,,0.0,0,2015,12,23,2,0,0.0,0.0,0.0,0.0,0.0,36.76,36.12,0,1,4353,35.00285714285714
24,105577,2015-12-24,,0.0,0,2015,12,24,3,0,0.0,0.0,0.0,0.0,0.0,37.62,36.76,0,1,4053,35.17571428571428
24,105577,2015-12-25,,0.0,0,2015,12,25,4,0,0.0,0.0,0.0,0.0,0.0,37.62,37.62,0,1,0,35.55285714285714
24,105577,2015-12-26,,0.0,0,2015,12,26,5,1,0.0,0.0,0.0,0.0,0.0,36.36,37.62,0,1,2490,35.96714285714285
24,105577,2015-12-27,,0.0,0,2015,12,27,6,1,0.0,0.0,0.0,0.0,0.0,36.36,36.36,0,0,1898,36.22571428571428
24,105577,2015-12-28,,0.0,0,2015,12,28,0,0,0.0,0.0,0.0,0.0,0.0,36.36,36.36,0,0,2527,36.48428571428571
24,105577,2015-12-29,,0.0,0,2015,12,29,1,0,0.0,0.0,0.0,0.0,0.0,37.88,36.36,0,0,2817,36.74285714285714
24,105577,2015-12-30,,0.0,0,2015,12,30,2,0,0.0,0.0,0.0,0.0,0.0,36.59,37.88,0,0,3365,36.99428571428571
24,105577,2015-12-31,,0.0,0,2015,12,31,3,0,0.0,0.0,0.0,0.0,0.0,37.13,36.59,0,1,2942,36.970000000000006
24,105577,2016-01-01,,0.0,0,2016,1,1,4,0,0.0,0.0,0.0,0.0,0.0,37.13,37.13,0,1,0,36.9
24,105577,2016-01-02,,0.0,0,2016,1,2,5,1,0.0,0.0,0.0,0.0,0.0,36.81,37.13,0,0,1901,36.83
24,105577,2016-01-03,,0.0,0,2016,1,3,6,1,0.0,0.0,0.0,0.0,0.0,36.81,36.81,0,0,0,36.894285714285715
24,105577,2016-01-04,,0.0,0,2016,1,4,0,0,0.0,0.0,0.0,0.0,0.0,36.81,36.81,0,0,2491,36.95857142857143
24,105577,2016-01-05,,0.0,0,2016,1,5,1,0,0.0,0.0,0.0,0.0,0.0,35.97,36.81,0,0,2486,37.02285714285715
24,105577,2016-01-06,,0.0,0,2016,1,6,2,0,0.0,0.0,0.0,0.0,0.0,33.97,35.97,0,0,2728,36.75
24,105577,2016-01-07,,0.0,0,2016,1,7,3,0,0.0,0.0,0.0,0.0,0.0,33.29,33.97,0,0,2201,36.37571428571429
24,105577,2016-01-08,,0.0,0,2016,1,8,4,0,0.0,0.0,0.0,0.0,0.0,33.2,33.29,0,0,2416,35.82714285714286
24,105577,2016-01-09,,0.0,0,2016,1,9,5,1,0.0,0.0,0.0,0.0,0.0,31.42,33.2,0,0,2378,35.26571428571429
24,105577,2016-01-10,,0.0,0,2016,1,10,6,1,0.0,0.0,0.0,0.0,0.0,31.42,31.42,0,0,1829,34.49571428571429
24,105577,2016-01-11,,0.0,0,2016,1,11,0,0,0.0,0.0,0.0,0.0,0.0,31.42,31.42,0,0,2157,33.72571428571429
24,105577,2016-01-12,,0.0,0,2016,1,12,1,0,0.0,0.0,0.0,0.0,0.0,30.42,31.42,0,0,2098,32.955714285714286
24,105577,2016-01-13,,0.0,0,2016,1,13,2,0,0.0,0.0,0.0,0.0,0.0,30.42,30.42,0,0,2472,32.16285714285714
24,105577,2016-01-14,,0.0,0,2016,1,14,3,0,0.0,0.0,0.0,0.0,0.0,31.22,30.42,0,0,2214,31.65571428571429
24,105577,2016-01-15,,0.0,0,2016,1,15,4,0,0.0,0.0,0.0,0.0,0.0,29.45,31.22,0,0,2523,31.359999999999996
24,105577,2016-01-16,,0.0,0,2016,1,16,5,1,0.0,0.0,0.0,0.0,0.0,29.45,29.45,0,0,2349,30.824285714285715
24,105577,2016-01-17,,0.0,0,2016,1,17,6,1,0.0,0.0,0.0,0.0,0.0,29.45,29.45,0,0,1794,30.542857142857144
24,105577,2016-01-18,,0.0,0,2016,1,18,0,0,0.0,0.0,0.0,0.0,0.0,29.45,29.45,0,0,2320,30.261428571428574
24,105577,2016-01-19,,0.0,0,2016,1,19,1,0,0.0,0.0,0.0,0.0,0.0,28.47,29.45,0,0,1942,29.98
24,105577,2016-01-20,,0.0,0,2016,1,20,2,0,0.0,0.0,0.0,0.0,0.0,26.68,28.47,0,0,2609,29.701428571428572
24,105577,2016-01-21,,0.0,0,2016,1,21,3,0,0.0,0.0,0.0,0.0,0.0,29.55,26.68,0,0,2242,29.16714285714286
24,105577,2016-01-22,,0.0,0,2016,1,22,4,0,0.0,0.0,0.0,0.0,0.0,32.07,29.55,0,0,2373,28.928571428571423
24,105577,2016-01-23,,0.0,0,2016,1,23,5,1,0.0,0.0,0.0,0.0,0.0,30.31,32.07,0,0,2257,29.302857142857142
24,105577,2016-01-24,,0.0,0,2016,1,24,6,1,0.0,0.0,0.0,0.0,0.0,30.31,30.31,0,0,1616,29.425714285714285
24,105577,2016-01-25,,0.0,0,2016,1,25,0,0,0.0,0.0,0.0,0.0,0.0,30.31,30.31,0,0,1997,29.548571428571424
24,105577,2016-01-26,,0.0,0,2016,1,26,1,0,0.0,0.0,0.0,0.0,0.0,29.54,30.31,0,0,2217,29.67142857142857
24,105577,2016-01-27,,0.0,0,2016,1,27,2,0,0.0,0.0,0.0,0.0,0.0,32.32,29.54,0,0,2367,29.82428571428571
24,105577,2016-01-28,,0.0,0,2016,1,28,3,0,0.0,0.0,0.0,0.0,0.0,33.21,32.32,0,0,2070,30.629999999999995
24,105577,2016-01-29,,0.0,0,2016,1,29,4,0,0.0,0.0,0.0,0.0,0.0,33.66,33.21,0,0,2538,31.15285714285714
24,105577,2016-01-30,,0.0,0,2016,1,30,5,1,0.0,0.0,0.0,0.0,0.0,31.62,33.66,0,0,2349,31.38
24,105577,2016-01-31,,0.0,0,2016,1,31,6,1,0.0,0.0,0.0,0.0,0.0,31.62,31.62,0,0,1813,31.56714285714286
24,105577,2016-02-01,,0.0,0,2016,2,1,0,0,0.0,0.0,0.0,0.0,0.0,31.62,31.62,0,0,2341,31.754285714285714
24,105577,2016-02-02,,0.0,0,2016,2,2,1,0,0.0,0.0,0.0,0.0,0.0,29.9,31.62,0,0,2254,31.94142857142857
24,105577,2016-02-03,,0.0,0,2016,2,3,2,0,0.0,0.0,0.0,0.0,0.0,32.29,29.9,0,0,2473,31.992857142857144
24,105577,2016-02-04,69610698.0,3.0,0,2016,2,4,3,0,0.0,0.0,0.0,0.0,0.0,31.63,32.29,0,0,2096,31.988571428571426
24,105577,2016-02-05,,0.0,0,2016,2,5,4,0,3.0,0.0,0.0,0.42857142857142855,1.133893419030602,30.86,31.63,0,0,2711,31.762857142857143
24,105577,2016-02-06,,0.0,0,2016,2,6,5,1,0.0,0.0,0.0,0.42857142857142855,1.133893419030602,29.71,30.86,0,0,2230,31.362857142857145
24,105577,2016-02-07,69897624.0,1.0,0,2016,2,7,6,1,0.0,0.0,0.0,0.42857142857142855,1.133893419030602,29.71,29.71,0,0,1318,31.09
24,105577,2016-02-08,69988628.0,3.0,0,2016,2,8,0,0,1.0,0.0,0.0,0.5714285714285714,1.1338934190306014,29.71,29.71,0,1,1251,30.81714285714286
24,105577,2016-02-09,70078570.0,1.0,0,2016,2,9,1,0,3.0,0.0,0.0,1.0,1.4142135623754344,27.96,29.71,0,1,1403,30.544285714285714
24,105577,2016-02-10,70171569.0,1.0,0,2016,2,10,2,0,1.0,0.0,0.0,1.1428571428571428,1.3451854182715572,27.54,27.96,0,0,2412,30.267142857142858
24,105577,2016-02-11,70265506.0,4.0,0,2016,2,11,3,0,1.0,3.0,0.0,1.2857142857142858,1.253566341058655,26.19,27.54,0,0,2273,29.58857142857143
24,105577,2016-02-12,70358160.0,1.0,0,2016,2,12,4,0,4.0,0.0,0.0,1.4285714285714286,1.5118578920390953,29.32,26.19,0,0,2573,28.81142857142857
24,105577,2016-02-13,70453795.0,1.0,0,2016,2,13,5,1,1.0,0.0,0.0,1.5714285714285714,1.397276262013909,29.32,29.32,0,0,2664,28.59142857142857
24,105577,2016-02-14,70552302.0,7.0,0,2016,2,14,6,1,1.0,1.0,0.0,1.7142857142857142,1.253566341058653,29.32,29.32,0,0,1895,28.535714285714285
24,105577,2016-02-15,70648628.0,1.0,0,2016,2,15,0,0,7.0,3.0,0.0,2.5714285714285716,2.299068134205875,29.32,29.32,0,0,2236,28.48
24,105577,2016-02-16,70742573.0,1.0,0,2016,2,16,1,0,1.0,1.0,0.0,2.2857142857142856,2.3603873774097277,29.05,29.32,0,0,2209,28.424285714285713
24,105577,2016-02-17,70835738.0,3.0,0,2016,2,17,2,0,1.0,1.0,0.0,2.2857142857142856,2.3603873774097277,30.68,29.05,0,0,2499,28.580000000000002
24,105577,2016-02-18,70926569.0,1.0,0,2016,2,18,3,0,3.0,4.0,0.0,2.5714285714285716,2.299068134205875,30.77,30.68,0,0,2201,29.02857142857143
24,105577,2016-02-19,71016183.0,2.0,0,2016,2,19,4,0,1.0,1.0,0.0,2.142857142857143,2.267786838056819,29.59,30.77,0,0,2466,29.68285714285714
24,105577,2016-02-20,71111582.0,1.0,0,2016,2,20,5,1,2.0,1.0,0.0,2.2857142857142856,2.214669705569773,31.37,29.59,0,0,2292,29.72142857142857
24,105577,2016-02-21,71210264.0,1.0,0,2016,2,21,6,1,1.0,7.0,0.0,2.2857142857142856,2.214669705569773,31.37,31.37,0,0,1776,30.014285714285716
24,105577,2016-02-22,,0.0,0,2016,2,22,0,0,1.0,1.0,0.0,1.4285714285714286,0.7867957924736437,31.37,31.37,0,0,2189,30.307142857142857
24,105577,2016-02-23,,0.0,0,2016,2,23,1,0,0.0,1.0,0.0,1.2857142857142858,0.9511897312148172,31.84,31.37,0,0,2216,30.599999999999998
24,105577,2016-02-24,,0.0,0,2016,2,24,2,0,0.0,3.0,0.0,1.1428571428571428,1.0690449676527904,30.35,31.84,0,0,2417,30.998571428571427
24,105577,2016-02-25,71580025.0,2.0,0,2016,2,25,3,0,0.0,1.0,0.0,0.7142857142857143,0.7559289460228317,31.4,30.35,0,0,2020,30.951428571428576
24,105577,2016-02-26,,0.0,0,2016,2,26,4,0,2.0,2.0,0.0,0.8571428571428571,0.8997354108461141,31.65,31.4,0,0,2358,31.041428571428572
24,105577,2016-02-27,,0.0,0,2016,2,27,5,1,0.0,1.0,0.0,0.5714285714285714,0.7867957924736496,32.74,31.65,0,0,2195,31.335714285714285
24,105577,2016-02-28,71864396.0,1.0,0,2016,2,28,6,1,0.0,1.0,0.0,0.42857142857142855,0.7867957924736506,32.74,32.74,0,0,1585,31.53142857142857
24,105577,2016-02-29,71961514.0,5.0,0,2016,2,29,0,0,1.0,0.0,0.0,0.42857142857142855,0.7867957924736506,32.74,32.74,0,0,2218,31.72714285714286
24,105577,2016-03-01,72058000.0,1.0,0,2016,3,1,1,0,5.0,0.0,0.0,1.1428571428571428,1.8644544714733822,34.39,32.74,0,0,2273,31.922857142857147
24,105577,2016-03-02,,0.0,0,2016,3,2,2,0,1.0,0.0,0.0,1.2857142857142858,1.7994708216867117,34.57,34.39,0,1,2431,32.28714285714286
24,105577,2016-03-03,72253377.0,1.0,0,2016,3,3,3,0,0.0,2.0,0.0,1.2857142857142858,1.7994708216867117,34.56,34.57,0,0,2217,32.89
24,105577,2016-03-04,72347968.0,2.0,0,2016,3,4,4,0,1.0,0.0,0.0,1.1428571428571428,1.7728105208577016,35.91,34.56,0,0,2668,33.34142857142857
24,105577,2016-03-05,72447180.0,4.0,0,2016,3,5,5,1,2.0,0.0,3.0,1.4285714285714286,1.7182493859703725,37.9,35.91,0,0,2446,33.95
24,105577,2016-03-06,72549415.0,1.0,0,2016,3,6,6,1,4.0,1.0,0.0,2.0,1.8257418583523621,37.9,37.9,0,0,1640,34.68714285714286
24,105577,2016-03-07,,0.0,0,2016,3,7,0,0,1.0,5.0,0.0,2.0,1.8257418583523621,37.9,37.9,0,0,2299,35.424285714285716
24,105577,2016-03-08,,0.0,0,2016,3,8,1,0,0.0,1.0,1.0,1.2857142857142858,1.3801311186871037,36.67,37.9,0,0,2179,36.16142857142857
24,105577,2016-03-09,72833416.0,1.0,0,2016,3,9,2,0,0.0,0.0,3.0,1.1428571428571428,1.4638501094250587,37.62,36.67,0,0,2387,36.48714285714286
24,105577,2016-03-10,,0.0,0,2016,3,10,3,0,1.0,1.0,1.0,1.2857142857142858,1.3801311186871037,37.77,37.62,0,0,2157,36.92285714285714
24,105577,2016-03-11,,0.0,0,2016,3,11,4,0,0.0,2.0,1.0,1.1428571428571428,1.4638501094250587,38.51,37.77,0,0,2384,37.38142857142857
24,105577,2016-03-12,73112482.0,3.0,0,2016,3,12,5,1,0.0,4.0,4.0,0.8571428571428571,1.4638501094250598,37.2,38.51,0,0,2197,37.75285714285714
24,105577,2016-03-13,,0.0,0,2016,3,13,6,1,3.0,1.0,1.0,0.7142857142857143,1.1126972805313475,37.2,37.2,0,0,1688,37.652857142857144
24,105577,2016-03-14,73309075.0,3.0,0,2016,3,14,0,0,0.0,0.0,1.0,0.5714285714285714,1.1338934190306007,37.2,37.2,0,0,2169,37.55285714285714
24,105577,2016-03-15,73402416.0,2.0,0,2016,3,15,1,0,3.0,0.0,7.0,1.0,1.4142135623754337,36.32,37.2,0,0,2153,37.45285714285715
24,105577,2016-03-16,,0.0,0,2016,3,16,2,0,2.0,1.0,1.0,1.2857142857142858,1.3801311186871037,38.43,36.32,0,0,2382,37.402857142857144
24,105577,2016-03-17,73588863.0,2.0,0,2016,3,17,3,0,0.0,0.0,1.0,1.1428571428571428,1.4638501094250587,40.17,38.43,0,0,2174,37.51857142857143
24,105577,2016-03-18,,0.0,0,2016,3,18,4,0,2.0,0.0,3.0,1.4285714285714286,1.397276262013909,39.47,40.17,0,0,2512,37.861428571428576
24,105577,2016-03-19,,0.0,0,2016,3,19,5,1,0.0,3.0,1.0,1.4285714285714286,1.397276262013909,39.91,39.47,0,0,2389,37.99857142857143
24,105577,2016-03-20,73877570.0,1.0,0,2016,3,20,6,1,0.0,0.0,2.0,1.0,1.2909944487383676,39.91,39.91,0,0,1749,38.385714285714286
24,105577,2016-03-21,73974943.0,4.0,0,2016,3,21,0,0,1.0,3.0,1.0,1.1428571428571428,1.2149857925906333,39.91,39.91,0,0,2197,38.77285714285714
24,105577,2016-03-22,74066814.0,3.0,0,2016,3,22,1,0,4.0,2.0,1.0,1.2857142857142858,1.496026483088401,41.45,39.91,0,0,2141,39.160000000000004
24,105577,2016-03-23,74158327.0,6.0,0,2016,3,23,2,0,3.0,0.0,0.0,1.4285714285714286,1.6183471874274162,38.28,41.45,0,0,2407,39.892857142857146
24,105577,2016-03-24,74252066.0,3.0,0,2016,3,24,3,0,6.0,2.0,0.0,2.2857142857142856,2.2146697055697726,38.14,38.28,0,0,2136,39.871428571428574
24,105577,2016-03-25,,0.0,0,2016,3,25,4,0,3.0,0.0,0.0,2.4285714285714284,2.2253945610582293,38.14,38.14,0,1,1449,39.58142857142857
24,105577,2016-03-26,,0.0,0,2016,3,26,5,1,0.0,0.0,2.0,2.4285714285714284,2.2253945610582293,37.99,38.14,0,0,1914,39.39142857142857
24,105577,2016-03-27,,0.0,0,2016,3,27,6,1,0.0,1.0,0.0,2.4285714285714284,2.2253945610582293,37.99,37.99,0,0,1380,39.11714285714286
24,105577,2016-03-28,,0.0,0,2016,3,28,0,0,0.0,4.0,0.0,2.2857142857142856,2.3603873774097273,37.99,37.99,0,0,2228,38.84285714285714
24,105577,2016-03-29,74725068.0,2.0,0,2016,3,29,1,0,0.0,3.0,1.0,1.7142857142857142,2.3603873774097286,36.91,37.99,0,0,2060,38.56857142857143
24,105577,2016-03-30,74816194.0,2.0,0,2016,3,30,2,0,2.0,6.0,5.0,1.5714285714285714,2.299068134205877,36.91,36.91,0,0,2348,37.92
24,105577,2016-03-31,74909301.0,2.0,0,2016,3,31,3,0,2.0,3.0,1.0,1.0,1.290994448738367,36.94,36.91,0,0,2077,37.72428571428571
24,105577,2016-04-01,,0.0,0,2016,4,1,4,0,2.0,0.0,0.0,0.8571428571428571,1.0690449676527918,35.36,36.94,0,1,2502,37.55285714285714
24,105577,2016-04-02,75108867.0,1.0,0,2016,4,2,5,1,0.0,0.0,1.0,0.8571428571428571,1.0690449676527918,34.3,35.36,0,0,2326,37.15571428571429
24,105577,2016-04-03,75214830.0,3.0,0,2016,4,3,6,1,1.0,0.0,2.0,1.0,1.000000000003307,34.3,34.3,0,0,1699,36.628571428571426
24,105577,2016-04-04,75316230.0,5.0,0,2016,4,4,0,0,3.0,0.0,4.0,1.4285714285714286,1.1338934190305956,34.3,34.3,0,0,2219,36.10142857142857
24,105577,2016-04-05,75412951.0,1.0,0,2016,4,5,1,0,5.0,2.0,1.0,2.142857142857143,1.573591584940983,34.52,34.3,0,0,2127,35.574285714285715
24,105577,2016-04-06,,0.0,0,2016,4,6,2,0,1.0,2.0,0.0,2.0,1.632993161857473,37.74,34.52,0,0,2271,35.23285714285714
24,105577,2016-04-07,75600756.0,2.0,0,2016,4,7,3,0,0.0,2.0,0.0,1.7142857142857142,1.7994708216867097,37.3,37.74,0,0,2123,35.35142857142857
24,105577,2016-04-08,,0.0,0,2016,4,8,4,0,2.0,0.0,1.0,1.7142857142857142,1.7994708216867097,39.74,37.3,0,0,2345,35.402857142857144
24,105577,2016-04-09,,0.0,0,2016,4,9,5,1,0.0,1.0,0.0,1.7142857142857142,1.7994708216867097,40.46,39.74,0,0,2241,36.028571428571425
24,105577,2016-04-10,75891770.0,2.0,0,2016,4,10,6,1,0.0,3.0,0.0,1.5714285714285714,1.90237946242442,40.46,40.46,0,0,1621,36.90857142857143
24,105577,2016-04-11,75989176.0,3.0,0,2016,4,11,0,0,2.0,5.0,3.0,1.4285714285714286,1.812653934351754,40.46,40.46,0,0,2057,37.78857142857142
24,105577,2016-04-12,,0.0,0,2016,4,12,1,0,3.0,1.0,0.0,1.1428571428571428,1.2149857925906324,42.12,40.46,0,1,2190,38.66857142857143
24,105577,2016-04-13,,0.0,0,2016,4,13,2,0,0.0,0.0,3.0,1.0,1.2909944487383667,41.7,42.12,0,0,2346,39.75428571428572
24,105577,2016-04-14,,0.0,0,2016,4,14,3,0,0.0,2.0,2.0,1.0,1.2909944487383667,41.45,41.7,0,1,2103,40.32
24,105577,2016-04-15,,0.0,0,2016,4,15,4,0,0.0,0.0,0.0,0.7142857142857143,1.2535663410586564,40.4,41.45,0,0,2318,40.91285714285714
24,105577,2016-04-16,,0.0,0,2016,4,16,5,1,0.0,0.0,2.0,0.7142857142857143,1.2535663410586564,39.74,40.4,0,1,1958,41.00714285714286
24,105577,2016-04-17,,0.0,0,2016,4,17,6,1,0.0,2.0,0.0,0.7142857142857143,1.2535663410586564,39.74,39.74,0,1,823,40.90428571428571
24,105577,2016-04-18,,0.0,0,2016,4,18,0,0,0.0,3.0,0.0,0.42857142857142855,1.1338934190306007,39.74,39.74,0,1,2481,40.80142857142857
24,105577,2016-04-19,76753048.0,2.0,0,2016,4,19,1,0,0.0,0.0,1.0,0.0,0.0,40.88,39.74,0,1,2577,40.698571428571434
24,105577,2016-04-20,76849628.0,2.0,0,2016,4,20,2,0,2.0,0.0,4.0,0.2857142857142857,0.755928946022834,42.72,40.88,0,1,2560,40.52142857142858
24,105577,2016-04-21,76945131.0,7.0,0,2016,4,21,3,0,2.0,0.0,3.0,0.5714285714285714,0.9759000729519239,43.18,42.72,0,1,2359,40.667142857142856
24,105577,2016-04-22,77038357.0,11.0,0,2016,4,22,4,0,7.0,0.0,6.0,1.5714285714285714,2.572750982713684,42.76,43.18,0,1,2518,40.91428571428572
24,105577,2016-04-23,77135993.0,4.0,0,2016,4,23,5,1,11.0,0.0,3.0,3.142857142857143,4.259443290250937,41.67,42.76,0,1,2336,41.25142857142857
24,105577,2016-04-24,77236291.0,2.0,0,2016,4,24,6,1,4.0,0.0,0.0,3.7142857142857144,4.029651999627489,41.67,41.67,0,1,1797,41.527142857142856
24,105577,2016-04-25,77332410.0,2.0,0,2016,4,25,0,0,2.0,0.0,0.0,4.0,3.7859388972010506,41.67,41.67,0,1,2122,41.80285714285714
24,105577,2016-04-26,77423688.0,3.0,0,2016,4,26,1,0,2.0,2.0,0.0,4.285714285714286,3.4982989063403105,42.52,41.67,0,1,2085,42.07857142857143
24,105577,2016-04-27,,0.0,0,2016,4,27,2,0,3.0,2.0,0.0,4.428571428571429,3.40867241298635,45.29,42.52,0,1,2117,42.31285714285714
24,105577,2016-04-28,,0.0,0,2016,4,28,3,0,0.0,7.0,2.0,4.142857142857143,3.716116764786917,46.03,45.29,0,1,2045,42.68
24,105577,2016-04-29,77693398.0,4.0,0,2016,4,29,4,0,0.0,11.0,2.0,3.142857142857143,3.760699023168928,45.98,46.03,0,1,2399,43.08714285714286
24,105577,2016-04-30,77791845.0,1.0,0,2016,4,30,5,1,4.0,4.0,2.0,2.142857142857143,1.6761634196970197,44.75,45.98,0,1,2401,43.547142857142866
24,105577,2016-05-01,77896387.0,2.0,0,2016,5,1,6,1,1.0,2.0,0.0,1.7142857142857142,1.4960264830883983,44.75,44.75,0,1,1971,43.987142857142864
24,105577,2016-05-02,,0.0,0,2016,5,2,0,0,2.0,2.0,1.0,1.7142857142857142,1.4960264830883983,44.75,44.75,0,1,2205,44.42714285714286
24,105577,2016-05-03,,0.0,0,2016,5,3,1,0,0.0,3.0,3.0,1.4285714285714286,1.6183471874274156,43.65,44.75,0,1,2235,44.867142857142866
24,105577,2016-05-04,,0.0,0,2016,5,4,2,0,0.0,0.0,5.0,1.0,1.5275252316541112,43.77,43.65,0,1,2306,45.028571428571425
24,105577,2016-05-05,78287566.0,3.0,0,2016,5,5,3,0,0.0,0.0,1.0,1.0,1.5275252316541112,44.33,43.77,0,1,2254,44.811428571428564
24,105577,2016-05-06,,0.0,0,2016,5,6,4,0,3.0,4.0,0.0,1.4285714285714286,1.6183471874274156,44.58,44.33,0,1,2614,44.56857142857143
24,105577,2016-05-07,78480461.0,2.0,0,2016,5,7,5,1,0.0,1.0,2.0,0.8571428571428571,1.2149857925906338,43.45,44.58,0,1,2841,44.36857142857143
24,105577,2016-05-08,78581668.0,2.0,0,2016,5,8,6,1,2.0,2.0,0.0,1.0,1.2909944487383667,43.45,43.45,0,1,1788,44.18285714285714
24,105577,2016-05-09,78679575.0,3.0,0,2016,5,9,0,0,2.0,0.0,0.0,1.0,1.2909944487383667,43.45,43.45,0,1,2232,43.997142857142855
24,105577,2016-05-10,,0.0,0,2016,5,10,1,0,3.0,0.0,2.0,1.4285714285714286,1.397276262013908,44.68,43.45,0,1,2148,43.81142857142857
24,105577,2016-05-11,,0.0,0,2016,5,11,2,0,0.0,0.0,3.0,1.4285714285714286,1.397276262013908,46.21,44.68,0,1,2176,43.95857142857143
24,105577,2016-05-12,,0.0,0,2016,5,12,3,0,0.0,3.0,0.0,1.4285714285714286,1.397276262013908,46.64,46.21,0,1,2084,44.307142857142864
24,105577,2016-05-13,,0.0,0,2016,5,13,4,0,0.0,0.0,0.0,1.0,1.2909944487383667,46.22,46.64,0,1,2381,44.637142857142855
24,105577,2016-05-14,79148340.0,1.0,0,2016,5,14,5,1,0.0,2.0,0.0,1.0,1.2909944487383667,47.72,46.22,0,1,2372,44.871428571428574
24,105577,2016-05-15,79251314.0,4.0,0,2016,5,15,6,1,1.0,2.0,0.0,0.8571428571428571,1.2149857925906338,47.72,47.72,0,1,1848,45.48142857142857
24,105577,2016-05-16,79352021.0,1.0,0,2016,5,16,0,0,4.0,3.0,0.0,1.1428571428571428,1.6761634196970236,47.72,47.72,0,1,2261,46.09142857142858
24,105577,2016-05-17,79446499.0,3.0,0,2016,5,17,1,0,1.0,0.0,0.0,0.8571428571428571,1.463850109425059,48.29,47.72,0,0,2056,46.701428571428565
24,105577,2016-05-18,79538272.0,1.0,0,2016,5,18,2,0,3.0,0.0,0.0,1.2857142857142858,1.6035674514766072,48.12,48.29,0,0,2130,47.21714285714286
24,105577,2016-05-19,79629195.0,4.0,0,2016,5,19,3,0,1.0,0.0,2.0,1.4285714285714286,1.5118578920390942,48.16,48.12,0,0,2073,47.49
24,105577,2016-05-20,,0.0,0,2016,5,20,4,0,4.0,0.0,2.0,2.0,1.632993161857473,47.67,48.16,0,0,2508,47.707142857142856
24,105577,2016-05-21,79818610.0,2.0,0,2016,5,21,5,1,0.0,1.0,7.0,2.0,1.632993161857473,48.12,47.67,0,0,2329,47.91428571428571
24,105577,2016-05-22,79920758.0,3.0,0,2016,5,22,6,1,2.0,4.0,11.0,2.142857142857143,1.5735915849409827,48.12,48.12,0,0,1845,47.971428571428575
24,105577,2016-05-23,80020230.0,1.0,0,2016,5,23,0,0,3.0,1.0,4.0,2.0,1.4142135623754284,48.12,48.12,0,0,2073,48.028571428571425
24,105577,2016-05-24,,0.0,0,2016,5,24,1,0,1.0,3.0,2.0,2.0,1.4142135623754284,48.04,48.12,0,1,2084,48.08571428571429
24,105577,2016-05-25,,0.0,0,2016,5,25,2,0,0.0,1.0,2.0,1.5714285714285714,1.5118578920390935,49.1,48.04,0,0,2283,48.05
24,105577,2016-05-26,80292870.0,1.0,0,2016,5,26,3,0,0.0,4.0,3.0,1.4285714285714286,1.6183471874274156,49.0,49.1,0,0,2121,48.19
24,105577,2016-05-27,,0.0,0,2016,5,27,4,0,1.0,0.0,0.0,1.0,1.1547005383821154,49.36,49.0,0,1,1936,48.31
24,105577,2016-05-28,80484411.0,2.0,0,2016,5,28,5,1,0.0,2.0,0.0,1.0,1.1547005383821154,49.36,49.36,0,0,1992,48.55142857142857
24,105577,2016-05-29,80583153.0,5.0,0,2016,5,29,6,1,2.0,3.0,4.0,1.0,1.1547005383821154,49.36,49.36,0,0,1668,48.72857142857142
24,105577,2016-05-30,80681311.0,2.0,0,2016,5,30,0,0,5.0,1.0,1.0,1.2857142857142858,1.7994708216867115,49.36,49.36,0,0,2221,48.90571428571428
24,105577,2016-05-31,80777940.0,3.0,0,2016,5,31,1,0,2.0,0.0,2.0,1.4285714285714286,1.8126539343517543,49.1,49.36,0,0,2507,49.08285714285715
24,105577,2016-06-01,80876312.0,2.0,0,2016,6,1,2,0,3.0,0.0,0.0,1.8571428571428572,1.7728105208576987,49.07,49.1,0,0,2389,49.23428571428571
24,105577,2016-06-02,80971497.0,1.0,0,2016,6,2,3,0,2.0,1.0,0.0,2.142857142857143,1.5735915849409827,49.14,49.07,0,0,2216,49.230000000000004
24,105577,2016-06-03,81065020.0,1.0,0,2016,6,3,4,0,1.0,0.0,0.0,2.142857142857143,1.5735915849409827,48.69,49.14,0,0,2547,49.25
24,105577,2016-06-04,81162729.0,2.0,0,2016,6,4,5,1,1.0,2.0,3.0,2.2857142857142856,1.3801311186870981,49.71,48.69,0,0,2372,49.15428571428571
24,105577,2016-06-05,,0.0,0,2016,6,5,6,1,2.0,5.0,0.0,2.2857142857142856,1.3801311186870981,49.71,49.71,0,0,1837,49.20428571428572
24,105577,2016-06-06,,0.0,0,2016,6,6,0,0,0.0,2.0,2.0,1.5714285714285714,0.9759000729519177,49.71,49.71,0,0,2175,49.25428571428571
24,105577,2016-06-07,81455619.0,1.0,0,2016,6,7,1,0,0.0,3.0,2.0,1.2857142857142858,1.1126972805313438,50.37,49.71,0,0,2098,49.30428571428571
